PRSM,FICO,TotalAmtOwed,Volume,Stress,Num_Delinquent,Num_CreditLines,WomanOwned,CorpStructure,NAICS,Months
0.6533025868219919,678,255896.409,124488.14694927551,0.1712990455122531,4,9,0,Partner,445292,25
0.5602782485755425,621,212676.403,232931.13816980738,0.0760870089013741,5,10,0,Partner,459210,18
0.886459494940913,697,66598.098,30705.514372262955,0.1807441306051954,4,12,1,Sole,445250,19
0.8286959532889462,725,389470.341,167001.8999160537,0.194344266540168,4,11,0,Partner,444140,17
0.8203455626183873,670,44152.527,27402.840947705427,0.13426991956861656,4,11,1,Sole,445240,27
0.47424506811288075,707,242216.266,755027.1902964457,0.026733724417803067,4,12,0,Sole,722514,20
0.9652781110816782,701,101022.031,29123.957715312645,0.28905764338845663,4,9,1,LLC,445250,27
1.1042479784419124,725,334731.308,116288.56740801154,0.23987117812533074,4,11,1,Sole,722410,21
0.9242468800021537,745,200076.449,85632.91711896083,0.1947036020448137,4,12,1,Partner,722514,14
0.8582972454010909,755,77317.359,36559.90140269172,0.1762344263194765,4,11,1,Sole,441120,21
0.8428676480265339,711,347200.219,215598.35089531736,0.13420024533203304,4,11,0,LLC,445292,24
0.48302232464999173,544,119275.667,75325.9908168706,0.1319549707727244,6,12,0,Sole,444140,21
0.8888427475295468,736,252455.082,139879.80777470328,0.1504000029359822,4,12,1,Corp,445240,14
0.7480954903378989,732,106566.448,25115.884016513985,0.3535825108721747,4,10,1,Sole,459210,19
0.3896885098518932,648,91684.579,91095.93072242869,0.08387182086775911,4,8,0,Corp,722330,15
0.8714872662118929,715,294933.866,107061.97038253008,0.22956631639461372,4,9,0,Partner,459210,19
0.9105144235843546,716,42450.704,15185.40593583075,0.23295779392499572,4,8,1,Sole,458210,15
0.686244711314179,520,138112.087,47414.129491429034,0.24274073375983535,6,12,0,Partner,445292,19
0.87402464277762,593,171718.326,56555.41413555911,0.25302370637230825,5,10,1,LLC,722511,8
0.5457464111140713,579,109286.773,42229.37928288806,0.2156610217338362,5,10,0,Partner,722410,27
0.5989997022820456,636,249708.855,255329.90059930435,0.08149876376075593,4,9,0,Corp,445291,10
0.4980060845536644,648,336762.942,166382.6863245842,0.16866886284822177,4,8,0,Partner,459310,14
0.9002598508601902,850,52837.722,18719.078321850902,0.23522223820497518,3,10,1,Sole,722330,18
0.8219755380477511,729,148848.44,54532.790265063086,0.22746015023943167,4,8,1,Corp,445292,18
0.6425953299128043,722,549275.687,301952.41416365735,0.15159002468467714,4,9,0,Sole,458310,16
0.9597598520490147,683,223377.893,49461.689768810575,0.37634833147986696,4,8,1,Sole,445240,17
2.5823340087663382,697,39604.432,12154.406666774823,0.27153685274948003,4,9,0,Sole,722513,30
0.6514424912666269,661,230325.067,307286.6447335349,0.0624620559086689,4,8,0,Partner,445291,23
0.5419979418000992,729,13354.662,9044.87712204136,0.12304075389681243,4,10,0,Corp,445320,16
